trip_uuid,source_center,destination_center,data,route_type,route_schedule_uuid,source_name,destination_name,trip_creation_time,od_start_time,od_end_time,scan_count,actual_minutes_segsum,osrm_minutes_segsum,osrm_km_segsum,actual_minutes_cummax,actual_minutes_summary,osrm_minutes_summary,osrm_km_summary,actual_minutes,osrm_minutes,osrm_km,reconstruction_source,reconstruction_gap_min,start_hour,day_of_week,is_weekend,time_of_day,delay_ratio,delay_minutes,delay_ratio_w,split,corridor_id,promise_factor,promised_minutes,late_threshold_minutes,is_late,excess_minutes,is_late_raw,excess_minutes_raw,observed_route_type,eta_FTL,transport_cost_FTL,eta_Carting,transport_cost_Carting,late_minutes_FTL,generalised_cost_FTL,late_minutes_Carting,generalised_cost_Carting,recommended_route_type,in_overlap_band,would_switch,eta_minutes_saved_by_ftl,ftl_cost_premium_inr,generalised_saving_inr,distance_band
trip-153847102374259925,IND306401AAB,IND342005AAD,test,FTL,thanos::sroute:88f3c4f2-ba7c-4817-8dff-e181ba3d772d,Pali_Nayagaon_I (Rajasthan),Jodhpur_Basni_I (Rajasthan),2018-10-02 09:03:43.743009,2018-10-02 21:25:57.887393,2018-10-03 00:19:01.606269,3,107.0,52.0,68.7495,108.0,108.0,53.0,68.7494,108.0,53.0,68.7494,summary_row,1.0,21,Tuesday,0,night,2.0377358490566038,55.0,2.0377358490566038,test,IND306401AAB->IND342005AAD,1.7692307692307694,93.76923076923077,107.83461538461538,1,0.16538461538462457,1,44.400000000000006,FTL,88.93868419076665,4699.980799999999,91.8479305970742,3587.4748,0.0,6034.0610628614995,0.0,4965.193758956113,Carting,True,True,2.9092464063075454,1112.5059999999994,1068.8673039053865,25-75km
trip-153847102374259925,IND342005AAD,IND342601AAA,test,FTL,thanos::sroute:88f3c4f2-ba7c-4817-8dff-e181ba3d772d,Jodhpur_Basni_I (Rajasthan),Piparcity_BsstdDPP_D (Rajasthan),2018-10-02 09:03:43.743009,2018-10-03 00:19:01.606269,2018-10-03 04:56:43.260289,3,92.0,48.0,59.834500000000006,93.0,93.0,49.0,59.8345,93.0,49.0,59.8345,summary_row,1.0,0,Wednesday,0,late_night,1.8979591836734695,44.0,1.8979591836734695,test,IND342005AAD->IND342601AAA,2.0946196660482372,102.63636363636363,118.03181818181817,0,0.0,1,34.2,FTL,106.78264614151489,4414.704,107.27788552166847,3213.049,0.0,6016.4436921227225,0.0,4822.217282825027,Carting,True,True,0.4952393801535777,1201.6549999999997,1194.2264092976957,25-75km
trip-153847102374259925,IND342601AAA,IND342902A1B,test,FTL,thanos::sroute:88f3c4f2-ba7c-4817-8dff-e181ba3d772d,Piparcity_BsstdDPP_D (Rajasthan),IND342902A1B,2018-10-02 09:03:43.743009,2018-10-03 04:56:43.260289,2018-10-03 06:26:15.394809,2,62.0,37.0,36.4268,63.0,63.0,38.0,36.4268,63.0,38.0,36.4268,summary_row,1.0,4,Wednesday,0,late_night,1.6578947368421053,25.0,1.6578947368421053,test,IND342601AAA->IND342902A1B,1.9825581395348837,75.33720930232558,86.6377906976744,0,0.0,1,17.4,FTL,79.34388183338345,3665.6576,81.01954675565837,2229.9256,0.0,4855.815827500752,0.0,3445.2188013348755,Carting,True,True,1.675664922274919,1435.732,1410.5970261658763,25-75km
trip-153847102374259925,IND342902A1B,IND302014AAA,test,FTL,thanos::sroute:88f3c4f2-ba7c-4817-8dff-e181ba3d772d,IND342902A1B,Jaipur_Hub (Rajasthan),2018-10-02 09:03:43.743009,2018-10-03 06:26:15.394809,2018-10-03 15:46:32.148116,10,417.0,215.0,262.0766,422.0,422.0,183.0,242.8441,422.0,183.0,242.8441,summary_row,5.0,6,Wednesday,0,morning,2.3060109289617485,239.0,2.3060109289617485,test,IND342902A1B->IND302014AAA,2.271229420962041,415.63498403605354,477.98023164146156,0,0.0,1,202.4,FTL,462.1901806069408,10271.0112,446.6961817671449,10899.4522,0.0,17203.86390910411,0.0,17599.89492650717,FTL,False,False,-15.49399883979595,-628.4409999999989,0.0,150-300km
trip-153833836174130977,IND673632AAA,IND673305AAA,test,Carting,thanos::sroute:5dab33f4-f9fa-4e1f-82d7-f94a440e6ab0,Kozhikode_Central_H_4 (Kerala),Koyilandy_Pshrikvu_D (Kerala),2018-09-30 20:12:41.741570,2018-09-30 20:12:41.741570,2018-10-01 01:04:41.744890,4,43.0,37.0,36.9725,44.0,44.0,38.0,36.9724,44.0,38.0,36.9724,summary_row,1.0,20,Sunday,1,evening,1.1578947368421053,6.0,1.1578947368421053,test,IND673632AAA->IND673305AAA,2.0,76.0,87.39999999999999,0,0.0,0,0.0,Carting,129.39998043880618,3683.1168,129.39998043880618,2252.8408,41.99998043880619,7094.115821940309,41.99998043880619,5663.839821940309,Carting,True,False,0.0,1430.2759999999998,0.0,25-75km
trip-153833836174130977,IND673305AAA,IND673104AAA,test,Carting,thanos::sroute:5dab33f4-f9fa-4e1f-82d7-f94a440e6ab0,Koyilandy_Pshrikvu_D (Kerala),Vadakara_Mandodi_D (Kerala),2018-09-30 20:12:41.741570,2018-10-01 01:04:41.744890,2018-10-01 01:40:45.115590,2,26.0,19.0,18.549,27.0,27.0,19.0,18.549,27.0,19.0,18.549,summary_row,1.0,1,Monday,0,late_night,1.4210526315789473,8.0,1.4210526315789473,test,IND673305AAA->IND673104AAA,1.5111989459815547,28.71277997364954,33.019696969696966,0,0.0,1,4.199999999999999,Carting,29.5485739946382,3093.568,24.730010923102082,1479.058,0.0,3536.7966099195733,0.0,1850.0081638465313,Carting,False,False,-4.8185630715361185,1614.5100000000002,0.0,0-25km
trip-153833836174130977,IND673104AAA,IND673506AAA,test,Carting,thanos::sroute:5dab33f4-f9fa-4e1f-82d7-f94a440e6ab0,Vadakara_Mandodi_D (Kerala),Kallachi_ZamQuatr_D (Kerala),2018-09-30 20:12:41.741570,2018-10-01 01:40:45.115590,2018-10-01 02:37:22.408569,2,42.0,17.0,16.0679,42.0,42.0,16.0,15.3306,42.0,16.0,15.3306,summary_row,0.0,1,Monday,0,late_night,2.625,26.0,2.625,test,IND673104AAA->IND673506AAA,1.7794117647058822,28.470588235294116,32.74117647058823,1,9.258823529411771,1,22.8,Carting,33.01888411250036,2990.5792,31.10752192936782,1343.8852000000002,0.27770764191213004,3495.58222915443,0.0,1810.4980289405175,Carting,False,False,-1.911362183132539,1646.694,0.0,0-25km
trip-153833836174130977,IND673506AAA,IND670643AAA,test,Carting,thanos::sroute:5dab33f4-f9fa-4e1f-82d7-f94a440e6ab0,Kallachi_ZamQuatr_D (Kerala),Kuthuparamba_IdstrlAr_D (Kerala),2018-09-30 20:12:41.741570,2018-10-01 02:37:22.408569,2018-10-01 03:22:23.967996,2,31.0,23.0,21.5071,31.0,31.0,23.0,21.507,31.0,23.0,21.507,summary_row,0.0,2,Monday,0,late_night,1.3478260869565217,8.0,1.3478260869565217,test,IND673506AAA->IND670643AAA,1.6400255754475703,37.720588235294116,43.37867647058823,0,0.0,1,3.400000000000002,Carting,37.22670177466154,3188.224,35.92577084946095,1603.294,0.0,3746.624526619923,0.0,2142.1805627419144,Carting,False,False,-1.3009309252005892,1584.93,0.0,0-25km
trip-153833836174130977,IND670643AAA,IND673632AAA,test,Carting,thanos::sroute:5dab33f4-f9fa-4e1f-82d7-f94a440e6ab0,Kuthuparamba_IdstrlAr_D (Kerala),Kozhikode_Central_H_4 (Kerala),2018-09-30 20:12:41.741570,2018-10-01 03:22:23.967996,2018-10-01 07:06:29.825171,9,205.0,89.0,95.0937,210.0,210.0,93.0,95.011,210.0,93.0,95.011,summary_row,5.0,3,Monday,0,late_night,2.2580645161290325,117.0,2.2580645161290325,test,IND670643AAA->IND673632AAA,2.0,186.0,213.89999999999998,0,0.0,1,98.4,Carting,187.89872869331322,5540.352,187.98066565481457,4690.4619999999995,0.0,8358.832930399698,0.0,7510.171984822218,Carting,False,False,0.08193696150135565,849.8900000000003,0.0,75-150km
trip-153822453006548340,IND501359AAE,IND585104AAA,test,FTL,thanos::sroute:ace9e650-93bd-49ab-9400-8ed7a29c1a78,Hyderabad_Shamshbd_H (Telangana),Gulbarga_Nehrugnj_I (Karnataka),2018-09-29 12:35:30.065739,2018-09-29 12:35:30.065739,2018-09-29 21:49:00.323701,8,258.0,193.0,249.6343,260.0,260.0,167.0,210.2947,260.0,167.0,210.2947,summary_row,2.0,12,Saturday,1,afternoon,1.5568862275449102,93.0,1.5568862275449102,test,IND501359AAE->IND585104AAA,1.756578947368421,293.3486842105263,337.3509868421052,0,0.0,1,59.599999999999994,FTL,276.5294651319432,9229.430400000001,288.7641663025563,9532.3774,0.0,13377.372376979149,0.0,13863.839894538345,FTL,False,False,12.234701170613107,-302.9469999999983,0.0,150-300km
trip-153838561974018796,IND473226AAA,IND473001AAA,test,FTL,thanos::sroute:79df6f66-f60f-4238-9b4c-11dd1b75531e,Guna_Raghogrh_D (Madhya Pradesh),Guna_HnumnDPP_D (Madhya Pradesh),2018-10-01 09:20:19.740451,2018-10-01 09:20:19.740451,2018-10-01 11:15:57.418982,2,44.0,36.0,30.063200000000002,44.0,44.0,37.0,30.0633,44.0,37.0,30.0633,summary_row,0.0,9,Monday,0,morning,1.1891891891891893,7.0,1.1891891891891893,test,IND473226AAA->IND473001AAA,1.8094963198152691,66.95136383316496,76.9940684081397,0,0.0,0,0.0,FTL,76.20004584384483,3462.0256,80.10619445877182,1962.6586,0.0,4605.026287657673,3.1121260506321278,3273.1759286537017,Carting,True,True,3.906148614926991,1499.367,1331.8503590039709,25-75km
trip-153838561974018796,IND473001AAA,IND473331AAA,test,FTL,thanos::sroute:79df6f66-f60f-4238-9b4c-11dd1b75531e,Guna_HnumnDPP_D (Madhya Pradesh),Ashokngr_Bypassrd_D (Madhya Pradesh),2018-10-01 09:20:19.740451,2018-10-01 11:15:57.418982,2018-10-01 14:01:43.687850,2,143.0,43.0,47.281400000000005,144.0,144.0,43.0,47.281400000000005,144.0,43.0,47.281400000000005,summary_row,1.0,11,Monday,0,morning,3.3488372093023258,101.0,3.3488372093023258,test,IND473001AAA->IND473331AAA,1.868507560815253,80.34582511505587,92.39769888231424,1,51.602301117685755,1,92.4,FTL,72.20044620812918,4013.0048,74.91440200975624,2685.8188,0.0,5096.011493121938,0.0,3809.5348301463437,Carting,True,True,2.7139558016270655,1327.1860000000001,1286.476662975594,25-75km
trip-153838561974018796,IND473331AAA,IND473226AAA,test,FTL,thanos::sroute:79df6f66-f60f-4238-9b4c-11dd1b75531e,Ashokngr_Bypassrd_D (Madhya Pradesh),Guna_Raghogrh_D (Madhya Pradesh),2018-10-01 09:20:19.740451,2018-10-01 14:01:43.687850,2018-10-03 06:35:36.965207,1,1001.0,80.0,76.7195,1001.0,1001.0,80.0,76.7195,1001.0,80.0,76.7195,summary_row,0.0,14,Monday,0,afternoon,12.5125,921.0,12.08108108108108,test,IND473331AAA->IND473226AAA,1.9870875179340028,158.96700143472023,182.81205164992826,1,818.1879483500718,1,905.0,FTL,237.0685138565111,4955.023999999999,179.53757327014853,3922.219,54.256462206582825,10410.027885078065,0.0,6615.282599052228,Carting,True,True,-57.53094058636256,1032.8049999999994,3794.7452860258372,75-150km
trip-153833874170561649,IND560300AAA,IND560058AAB,test,Carting,thanos::sroute:ad4de326-89ef-474c-b383-31ce81d5428e,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),2018-09-30 20:19:01.705950,2018-09-30 20:19:01.705950,2018-09-30 22:20:26.520582,3,32.0,33.0,31.1212,33.0,33.0,34.0,31.1213,33.0,34.0,31.1213,summary_row,1.0,20,Sunday,1,evening,0.9705882352941176,-1.0,0.9705882352941176,test,IND560300AAA->IND560058AAB,1.4490828589500315,49.26881720430107,56.65913978494623,0,0.0,0,0.0,Carting,46.61934004970389,3495.8816,37.18707756057462,2007.0946000000001,0.0,4195.171700745558,0.0,2564.9007634086192,Carting,True,False,-9.432262489129265,1488.787,0.0,25-75km
trip-153833874170561649,IND560058AAB,IND560060AAB,test,Carting,thanos::sroute:ad4de326-89ef-474c-b383-31ce81d5428e,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka),2018-09-30 20:19:01.705950,2018-09-30 22:20:26.520582,2018-09-30 22:55:22.022864,2,14.0,11.0,11.202100000000002,14.0,14.0,12.0,11.2021,14.0,12.0,11.2021,summary_row,0.0,22,Sunday,1,night,1.1666666666666667,2.0,1.1666666666666667,test,IND560058AAB->IND560060AAB,1.440381558028617,17.284578696343402,19.877265500794913,0,0.0,0,0.0,Carting,21.17880893782645,2858.4672,16.799639069081664,1170.4882,1.3015434370315369,3221.7033543635007,0.0,1422.482786036225,Carting,False,False,-4.3791698687447855,1687.979,0.0,0-25km
trip-153814687976146387,IND700136AAG,IND712310AAA,test,Carting,thanos::sroute:c5efb285-4f4b-43f8-9b74-2c6e7fa85623,Kolkata_Narynpur_C (West Bengal),Kolkata_Dankuni_P (West Bengal),2018-09-28 15:01:19.761735,2018-09-28 15:01:19.761735,2018-09-28 17:46:02.826209,2,126.0,19.0,23.5124,126.0,126.0,19.0,23.512400000000003,126.0,19.0,23.512400000000003,summary_row,0.0,15,Friday,0,afternoon,6.631578947368421,107.0,6.631578947368421,test,IND700136AAG->IND712310AAA,3.950431634642161,75.05820105820106,86.31693121693122,1,39.68306878306878,1,103.2,Carting,61.7922555170931,3252.3968,91.15323439875334,1687.5208000000002,0.0,4179.280632756397,4.836303181822117,3224.0899273450746,Carting,False,False,29.360978881660238,1564.8759999999997,0.0,0-25km
trip-153855119721558996,IND121004AAB,IND121001AAA,test,Carting,thanos::sroute:e2bef464-5748-430b-bac2-bdeec69fbe79,FBD_Balabhgarh_DPC (Haryana),Faridabad (Haryana),2018-10-03 07:19:57.215837,2018-10-03 07:19:57.215837,2018-10-03 07:59:40.848822,2,14.0,13.0,14.954,14.0,14.0,9.0,10.6823,14.0,9.0,10.6823,summary_row,0.0,7,Wednesday,0,morning,1.5555555555555556,5.0,1.5555555555555556,test,IND121004AAB->IND121001AAA,1.8560606060606062,16.704545454545457,19.210227272727273,0,0.0,1,3.200000000000001,Carting,18.660266423320838,2841.8336,16.530658326163486,1148.6566,0.0,3121.7375963498125,0.0,1396.6164748924523,Carting,False,False,-2.1296080971573517,1693.177,0.0,0-25km
trip-153855119721558996,IND121001AAA,IND121004AAB,test,Carting,thanos::sroute:e2bef464-5748-430b-bac2-bdeec69fbe79,Faridabad (Haryana),FBD_Balabhgarh_DPC (Haryana),2018-10-03 07:19:57.215837,2018-10-03 07:59:40.848822,2018-10-03 08:48:15.894763,1,19.0,10.0,12.7608,19.0,19.0,10.0,12.7608,19.0,10.0,12.7608,summary_row,0.0,7,Wednesday,0,morning,1.9,9.0,1.9,test,IND121001AAA->IND121004AAB,1.9320987654320987,19.320987654320987,22.219135802469133,0,0.0,1,7.0,Carting,25.669864756071522,2908.3456,25.70738158210009,1235.9535999999998,3.4507289536023897,3414.1690847171567,3.488245779630958,1743.6529260185848,Carting,False,False,0.03751682602856832,1672.3920000000003,0.0,0-25km
trip-153817591716504140,IND842001AAA,IND848114AAA,test,FTL,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,Muzaffrpur_Bbganj_I (Bihar),DalsinghSarai_Wardno13_D (Bihar),2018-09-28 23:05:17.165331,2018-09-28 23:05:17.165331,2018-09-29 01:40:33.248972,4,104.0,47.0,69.5343,104.0,104.0,48.0,68.23230000000001,104.0,48.0,68.23230000000001,summary_row,0.0,23,Friday,0,night,2.1666666666666665,56.0,2.1666666666666665,test,IND842001AAA->IND848114AAA,2.2302631578947367,107.05263157894737,123.11052631578947,0,0.0,1,46.400000000000006,FTL,107.16217592516294,4683.4336,106.72313089881675,3565.7566000000006,0.0,6290.866238877445,0.0,5166.603563482252,Carting,True,True,-0.4390450263461929,1117.6769999999997,1124.2626753951927,25-75km
trip-153817591716504140,IND848114AAA,IND848210AAA,test,FTL,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,DalsinghSarai_Wardno13_D (Bihar),Rusera_Wardno4_D (Bihar),2018-09-28 23:05:17.165331,2018-09-29 01:40:33.248972,2018-09-29 02:41:52.125472,1,36.0,24.0,23.3132,36.0,36.0,24.0,23.3132,36.0,24.0,23.3132,summary_row,0.0,1,Saturday,1,late_night,1.5,12.0,1.5,test,IND848114AAA->IND848210AAA,1.78125,42.75,49.162499999999994,0,0.0,1,7.200000000000003,FTL,40.17145349299545,3246.0224,41.174759990096284,1679.1544,0.0,3848.5942023949315,0.0,2296.7757998514444,FTL,False,False,1.0033064971008372,1566.868,0.0,0-25km
trip-153817591716504140,IND848210AAA,IND851127AAA,test,FTL,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,Rusera_Wardno4_D (Bihar),Manjhaul_Purbari_D (Bihar),2018-09-28 23:05:17.165331,2018-09-29 02:41:52.125472,2018-09-29 03:42:24.186798,1,56.0,23.0,25.1755,56.0,56.0,23.0,25.1755,56.0,23.0,25.1755,summary_row,0.0,2,Saturday,1,late_night,2.4347826086956523,33.0,2.4347826086956523,test,IND848210AAA->IND851127AAA,1.8750937171989805,43.12715549557655,49.59622881991303,1,6.40377118008697,1,28.400000000000002,FTL,47.768203962920545,3305.616,49.03863445457802,1757.371,0.0,4022.139059443808,0.0,2492.9505168186706,Carting,True,True,1.2704304916574785,1548.245,1529.1885426251374,25-75km
trip-153817591716504140,IND851127AAA,IND842001AAA,test,FTL,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,Manjhaul_Purbari_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),2018-09-28 23:05:17.165331,2018-09-29 03:42:24.186798,2018-09-29 13:37:22.246212,5,488.0,91.0,106.2428,489.0,489.0,93.0,106.2429,489.0,93.0,106.2429,summary_row,1.0,3,Saturday,1,late_night,5.258064516129032,396.0,5.258064516129032,test,IND851127AAA->IND842001AAA,3.6174768518518516,336.42534722222223,386.8891493055555,1,102.11085069444448,1,377.4,FTL,403.55656679045563,5899.772800000001,374.994572729111,5162.2018,16.667417484900113,12536.480913828338,0.0,10787.120390936665,FTL,False,False,-28.56199406134465,737.5710000000008,0.0,75-150km
trip-153828054521661338,IND560099AAB,IND560060AAB,test,Carting,thanos::sroute:0655359c-70bf-4967-bac1-5b42ef6e5e6a,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Kengeri_IP (Karnataka),2018-09-30 04:09:05.216946,2018-09-30 04:09:05.216946,2018-09-30 05:51:42.744378,3,37.0,49.0,49.811499999999995,38.0,38.0,30.0,30.3971,38.0,30.0,30.3971,summary_row,1.0,4,Sunday,1,late_night,1.2666666666666666,8.0,1.2666666666666666,test,IND560099AAB->IND560060AAB,1.4951923076923077,44.85576923076923,51.58413461538461,0,0.0,1,2.0,Carting,51.616415444865666,3472.7072,38.858044248069675,1976.6781999999998,0.03228082948105282,4248.083260704822,0.0,2559.548863721045,Carting,True,False,-12.758371196795991,1496.029,0.0,25-75km
trip-153835597397710121,IND492001AAB,IND492007AAA,test,Carting,thanos::sroute:d4033ec3-77e5-45e4-8ef0-d65ff9e8032d,Raipur_Katora_IP (Chhattisgarh),Raipur_Central_D_5 (Chhattisgarh),2018-10-01 01:06:13.977365,2018-10-01 01:06:13.977365,2018-10-01 02:53:38.796095,1,31.0,11.0,10.8305,31.0,,,,31.0,11.0,10.8305,segment_sum,,1,Monday,0,late_night,2.8181818181818183,20.0,2.8181818181818183,test,IND492001AAB->IND492007AAA,2.458677685950413,27.045454545454543,31.102272727272723,0,0.0,1,17.8,Carting,25.950956009230715,2846.576,25.985319807292335,1154.881,0.0,3235.8403401384608,0.0,1544.6607971093852,Carting,False,False,0.03436379806161938,1691.695,0.0,0-25km
trip-153817106345453699,IND781018AAB,IND110037AAM,test,FTL,thanos::sroute:bcce7b68-e962-4a29-af24-167e3e926d04,Guwahati_Hub (Assam),Delhi_Airport_H (Delhi),2018-09-28 21:44:23.454783,2018-09-28 21:44:23.454783,2018-10-01 08:32:40.412985,67,3349.0,1612.0,2222.029,3372.0,3372.0,1323.0,1807.9378,3372.0,1323.0,1807.9378,summary_row,23.0,21,Friday,0,night,2.54875283446712,2049.0,2.54875283446712,test,IND781018AAB->IND110037AAM,2.387914923912076,3159.211444335677,3633.093160986028,0,0.0,1,1784.4,FTL,3369.927884327609,60354.0096,3305.944591454114,76633.3876,0.0,110902.92786491412,0.0,126222.55647181171,FTL,False,False,-63.983292873494975,-16279.378000000004,0.0,300km+
trip-153823878448786866,IND700136AAG,IND712310AAA,test,Carting,thanos::sroute:c5efb285-4f4b-43f8-9b74-2c6e7fa85623,Kolkata_Narynpur_C (West Bengal),Kolkata_Dankuni_P (West Bengal),2018-09-29 16:33:04.488271,2018-09-29 16:33:04.488271,2018-09-29 18:58:46.577086,2,72.0,20.0,23.853299999999997,72.0,72.0,20.0,23.8533,72.0,20.0,23.8533,summary_row,0.0,16,Saturday,1,afternoon,3.6,52.0,3.6,test,IND700136AAG->IND712310AAA,3.950431634642161,79.00863269284322,90.8599275967697,0,0.0,1,48.0,Carting,63.781572095563725,3263.3056,92.4509245511598,1701.8386,0.0,4220.029181433456,1.590996954390107,3144.287361671051,Carting,False,False,28.669352455596076,1561.467,0.0,0-25km
trip-153851439234378332,IND842001AAA,IND845418AAB,test,FTL,thanos::sroute:c427d4a6-205a-4c62-be78-7dac143202dd,Muzaffrpur_Bbganj_I (Bihar),Dhaka_PchpkrRD_D (Bihar),2018-10-02 21:06:32.344038,2018-10-02 21:06:32.344038,2018-10-03 00:27:34.905912,3,121.0,79.0,101.32950000000001,122.0,122.0,80.0,101.3295,122.0,80.0,101.3295,summary_row,1.0,21,Tuesday,0,night,1.525,42.0,1.525,test,IND842001AAA->IND845418AAB,1.9931818181818182,159.45454545454544,183.37272727272725,0,0.0,1,26.0,FTL,159.87273232041935,5742.544,157.61798280127354,4955.839,0.0,8140.63498480629,0.0,7320.108742019103,FTL,False,False,-2.254749519145804,786.7049999999999,0.0,75-150km
trip-153851439234378332,IND845418AAB,IND845438AAA,test,FTL,thanos::sroute:c427d4a6-205a-4c62-be78-7dac143202dd,Dhaka_PchpkrRD_D (Bihar),Bettiah_BypassRd_D (Bihar),2018-10-02 21:06:32.344038,2018-10-03 00:27:34.905912,2018-10-03 10:37:13.995550,3,125.0,56.0,72.4569,125.0,125.0,57.0,72.4448,125.0,57.0,72.4448,summary_row,0.0,0,Wednesday,0,late_night,2.192982456140351,68.0,2.192982456140351,test,IND845418AAB->IND845438AAA,2.0945388549744264,119.3887147335423,137.29702194357364,0,0.0,1,56.60000000000001,FTL,122.02075648996617,4818.2336,120.70216906020502,3742.6816,0.0,6648.544947349492,0.0,5553.214135903076,Carting,True,True,-1.318587429761152,1075.5519999999997,1095.3308114464162,25-75km
trip-153851439234378332,IND845455AAB,IND842001AAA,test,FTL,thanos::sroute:c427d4a6-205a-4c62-be78-7dac143202dd,Narktiganj_Central_DPP_2 (Bihar),Muzaffrpur_Bbganj_I (Bihar),2018-10-02 21:06:32.344038,2018-10-03 14:04:51.799665,2018-10-03 21:20:38.369384,7,271.0,156.0,217.511,273.0,273.0,125.0,169.3455,273.0,125.0,169.3455,summary_row,2.0,14,Wednesday,0,afternoon,2.184,148.0,2.184,test,IND845455AAB->IND842001AAA,2.3356299212598426,291.9537401574803,335.74680118110234,0,0.0,1,123.0,FTL,319.68993922134746,7919.056,319.59422012777736,7812.5109999999995,0.0,12714.40508832021,0.0,12606.42430191666,FTL,False,False,-0.09571909357009645,106.54500000000007,0.0,150-300km
trip-153824174946246943,IND400072AAB,IND400015AAA,test,Carting,thanos::sroute:faef8565-4919-4d38-b5a6-a81f9c1da35c,Mumbai Hub (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),2018-09-29 17:22:29.462704,2018-09-29 17:22:29.462704,2018-09-29 19:29:15.485967,2,60.0,17.0,18.5991,60.0,60.0,17.0,18.5991,60.0,17.0,18.5991,summary_row,0.0,17,Saturday,1,evening,3.5294117647058822,43.0,3.5294117647058822,test,IND400072AAB->IND400015AAA,3.0396716826265386,51.67441860465116,59.42558139534883,1,0.5744186046511714,1,39.6,Carting,50.83928458578419,3095.1711999999998,49.119159985027125,1481.1622,0.0,3857.7604687867624,0.0,2217.9495997754066,Carting,False,False,-1.7201246007570674,1614.0089999999998,0.0,0-25km
trip-153804054163353559,IND562132AAA,IND560300AAA,test,Carting,thanos::sroute:7dfd6e35-53b0-4fa5-8b99-da92a9c4c835,Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),2018-09-27 09:29:01.633802,2018-09-27 09:29:01.633802,2018-09-27 13:31:34.508138,4,75.0,60.0,58.9707,77.0,77.0,47.0,37.1268,77.0,47.0,37.1268,summary_row,2.0,9,Thursday,0,morning,1.6382978723404256,30.0,1.6382978723404256,test,IND562132AAA->IND560300AAA,1.8093971631205674,85.04166666666667,97.79791666666667,0,0.0,1,20.6,Carting,87.90416922751682,3688.0576,91.37277991153569,2259.3256,0.0,5006.620138412753,0.0,3629.9172986730355,Carting,True,False,3.46861068401887,1428.732,0.0,25-75km
trip-153816112337705689,IND125001AAA,IND335523AAB,test,FTL,thanos::sroute:6a4a4425-886f-40c7-bfe0-25d978c2cfe6,Hisar_ModelTwn_P (Haryana),Nohar_Central_DPP_2 (Rajasthan),2018-09-28 18:58:43.377274,2018-09-28 18:58:43.377274,2018-09-29 02:20:40.740166,5,376.0,171.0,191.2799,377.0,377.0,118.0,126.8182,377.0,118.0,126.8182,summary_row,1.0,18,Friday,0,evening,3.194915254237288,259.0,3.194915254237288,test,IND125001AAA->IND335523AAB,2.310924369747899,272.6890756302521,313.5924369747899,1,63.407563025210095,1,235.4,FTL,262.08998778318073,6558.1824,261.09074135860465,6026.3644,0.0,10489.53221674771,0.0,9942.72552037907,FTL,False,False,-0.9992464245760857,531.8179999999993,0.0,75-150km
trip-153852664997129455,IND395009AAA,IND395023AAD,test,Carting,thanos::sroute:279c8da0-73fc-4194-be37-988b25b22df1,Surat_Central_D_12 (Gujarat),Surat_Central_I_4 (Gujarat),2018-10-03 00:30:49.971537,2018-10-03 02:05:08.929659,2018-10-03 06:06:40.198411,1,152.0,16.0,17.1564,152.0,152.0,16.0,17.1564,152.0,16.0,17.1564,summary_row,0.0,2,Wednesday,0,late_night,9.5,136.0,9.5,test,IND395009AAA->IND395023AAD,7.071428571428571,113.14285714285714,130.1142857142857,1,21.8857142857143,1,132.8,Carting,138.38589860445282,3049.0048,155.7933574132777,1420.5688,8.27161289016712,5414.299730222642,25.679071698992004,4656.236670663886,Carting,False,False,17.407458808824884,1628.4360000000001,0.0,0-25km
trip-153845582587982015,IND382430AAB,IND380054AAA,test,Carting,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Ahmedabad_East_H_1 (Gujarat),AMD_Memnagar (Gujarat),2018-10-02 04:50:25.880183,2018-10-02 04:50:25.880183,2018-10-02 07:18:46.364918,2,44.0,22.0,26.439300000000003,44.0,44.0,17.0,20.9826,44.0,17.0,20.9826,summary_row,0.0,4,Tuesday,0,late_night,2.588235294117647,27.0,2.588235294117647,test,IND382430AAB->IND380054AAA,2.197343453510437,37.35483870967742,42.958064516129035,1,1.0419354838709651,1,23.6,Carting,39.571074957610456,3171.4432,41.29708348681441,1581.2692000000002,0.0,3765.009324364157,0.0,2200.7254523022166,Carting,False,False,1.726008529203952,1590.174,0.0,0-25km
